,equity_usd
2025-04-16 00:00:00+00:00,151821.39224294477
2025-04-17 00:00:00+00:00,151777.83767328228
2025-04-18 00:00:00+00:00,151779.43095283495
2025-04-21 00:00:00+00:00,151709.9671279252
2025-04-22 00:00:00+00:00,151703.37621519444
2025-04-23 00:00:00+00:00,151638.4484747567
2025-04-24 00:00:00+00:00,151667.7723606378
2025-04-25 00:00:00+00:00,151815.10480744325
2025-04-28 00:00:00+00:00,151774.080723176
2025-04-29 00:00:00+00:00,151774.1389203243
2025-04-30 00:00:00+00:00,151737.5628608879
2025-05-01 00:00:00+00:00,151662.6911922175
2025-05-02 00:00:00+00:00,151620.3106783688
2025-05-05 00:00:00+00:00,151552.71553338776
2025-05-06 00:00:00+00:00,151499.37423504444
2025-05-07 00:00:00+00:00,151507.07120796066
2025-05-08 00:00:00+00:00,151561.04101280938
2025-05-09 00:00:00+00:00,151646.65139420386
2025-05-12 00:00:00+00:00,151775.30612649454
2025-05-13 00:00:00+00:00,151888.1946894128
2025-05-14 00:00:00+00:00,151927.6508311677
2025-05-15 00:00:00+00:00,151913.53943873147
2025-05-16 00:00:00+00:00,151948.9604158542
2025-05-19 00:00:00+00:00,151966.64141497624
2025-05-20 00:00:00+00:00,151967.64435914435
2025-05-21 00:00:00+00:00,152064.5777802129
2025-05-22 00:00:00+00:00,151990.80144505505
2025-05-23 00:00:00+00:00,152005.19490345224
2025-05-26 00:00:00+00:00,151967.47452440351
2025-05-27 00:00:00+00:00,152090.04960773693
2025-05-28 00:00:00+00:00,152047.359419064
2025-05-29 00:00:00+00:00,152104.64721861208
2025-05-30 00:00:00+00:00,152144.9559178665
2025-06-02 00:00:00+00:00,152165.54106895992
2025-06-03 00:00:00+00:00,152139.42426854398
2025-06-04 00:00:00+00:00,152152.9277659027
2025-06-05 00:00:00+00:00,152261.99586375087
2025-06-06 00:00:00+00:00,152346.6596950941
2025-06-09 00:00:00+00:00,152601.60118133549
2025-06-10 00:00:00+00:00,152558.0445840569
2025-06-11 00:00:00+00:00,152490.95276879217
2025-06-12 00:00:00+00:00,152537.84366600052
2025-06-13 00:00:00+00:00,152565.26071292802
2025-06-16 00:00:00+00:00,152560.06862677148
2025-06-17 00:00:00+00:00,152730.2313403991
2025-06-18 00:00:00+00:00,152675.12278038939
2025-06-19 00:00:00+00:00,152631.55441732574
2025-06-20 00:00:00+00:00,152811.77885018557
2025-06-23 00:00:00+00:00,152746.199251154
2025-06-24 00:00:00+00:00,152785.5873477038
2025-06-25 00:00:00+00:00,152949.47287319045
2025-06-26 00:00:00+00:00,152924.25245942804
2025-06-27 00:00:00+00:00,152897.6470740186
2025-06-30 00:00:00+00:00,152838.10362773642
2025-07-01 00:00:00+00:00,152798.27492047666
2025-07-02 00:00:00+00:00,152842.6472912769
2025-07-03 00:00:00+00:00,152779.049387924
2025-07-04 00:00:00+00:00,152718.82351379973
2025-07-07 00:00:00+00:00,152747.76880782712
2025-07-08 00:00:00+00:00,152787.5861596437
2025-07-09 00:00:00+00:00,152838.82740512505
2025-07-10 00:00:00+00:00,152779.70537191504
2025-07-11 00:00:00+00:00,152720.68348967316
2025-07-14 00:00:00+00:00,152740.67229195897
2025-07-15 00:00:00+00:00,152672.94997787126
2025-07-16 00:00:00+00:00,152728.98969507325
2025-07-17 00:00:00+00:00,152715.15628088763
2025-07-18 00:00:00+00:00,152852.4713953885
2025-07-21 00:00:00+00:00,152831.82711681566
2025-07-22 00:00:00+00:00,152852.25796739568
2025-07-23 00:00:00+00:00,152840.1554024733
2025-07-24 00:00:00+00:00,152799.79429002843
2025-07-25 00:00:00+00:00,152757.4997844683
2025-07-28 00:00:00+00:00,152804.47936617947
2025-07-29 00:00:00+00:00,152805.78601885602
2025-07-30 00:00:00+00:00,152749.43196211752
2025-07-31 00:00:00+00:00,152698.38477087318
2025-08-01 00:00:00+00:00,152748.0461448642
2025-08-04 00:00:00+00:00,152711.16720015646
2025-08-05 00:00:00+00:00,152685.66684231538
2025-08-06 00:00:00+00:00,152622.69403226045
2025-08-07 00:00:00+00:00,152818.28706713326
2025-08-08 00:00:00+00:00,152769.3440942811
2025-08-11 00:00:00+00:00,152788.06556188888
2025-08-12 00:00:00+00:00,152726.81786936626
2025-08-13 00:00:00+00:00,152823.3972858932
2025-08-14 00:00:00+00:00,152761.79670603934
2025-08-15 00:00:00+00:00,152731.16877545678
2025-08-18 00:00:00+00:00,152655.64838490504
2025-08-19 00:00:00+00:00,152620.96952480255
2025-08-20 00:00:00+00:00,152582.604273262
2025-08-21 00:00:00+00:00,152520.24001637296
2025-08-22 00:00:00+00:00,152453.3129229724
2025-08-25 00:00:00+00:00,152481.4877689244
2025-08-26 00:00:00+00:00,152423.8486565824
2025-08-27 00:00:00+00:00,152441.34687775883
2025-08-28 00:00:00+00:00,152375.29798471805
2025-08-29 00:00:00+00:00,152510.76777587485
2025-09-01 00:00:00+00:00,152686.1957802113
2025-09-02 00:00:00+00:00,152647.24534439982
2025-09-03 00:00:00+00:00,152577.07050392192
2025-09-04 00:00:00+00:00,152575.06052355093
2025-09-05 00:00:00+00:00,152646.62070876092
2025-09-08 00:00:00+00:00,152845.2834015713
2025-09-09 00:00:00+00:00,152787.31727968086
2025-09-10 00:00:00+00:00,152832.39935186852
2025-09-11 00:00:00+00:00,152796.298340938
2025-09-12 00:00:00+00:00,152788.75374699206
2025-09-15 00:00:00+00:00,152930.79395773725
2025-09-16 00:00:00+00:00,152866.86536771816
2025-09-17 00:00:00+00:00,153065.14003949467
2025-09-18 00:00:00+00:00,152998.95724158897
2025-09-19 00:00:00+00:00,152952.6635606282
2025-09-22 00:00:00+00:00,152939.39347413433
2025-09-23 00:00:00+00:00,152890.17641958423
2025-09-24 00:00:00+00:00,153024.63605126663
2025-09-25 00:00:00+00:00,152957.10493244568
2025-09-26 00:00:00+00:00,152936.058549282
2025-09-29 00:00:00+00:00,152868.27010442386
2025-09-30 00:00:00+00:00,152950.58001439236
2025-10-01 00:00:00+00:00,153148.08974548627
2025-10-02 00:00:00+00:00,153215.4929726598
2025-10-03 00:00:00+00:00,153205.11281595667
2025-10-06 00:00:00+00:00,153193.42425097188
2025-10-07 00:00:00+00:00,153175.86516623746
2025-10-08 00:00:00+00:00,153270.0591244559
2025-10-09 00:00:00+00:00,153287.54207605374
2025-10-10 00:00:00+00:00,153262.7061344962
2025-10-13 00:00:00+00:00,153209.31925892734
2025-10-14 00:00:00+00:00,153141.2909469153
2025-10-15 00:00:00+00:00,153194.92953988217
2025-10-16 00:00:00+00:00,153126.12642217413
2025-10-17 00:00:00+00:00,153356.10196282263
2025-10-20 00:00:00+00:00,153320.99407390793
2025-10-21 00:00:00+00:00,153256.7538452
2025-10-22 00:00:00+00:00,153227.75843205547
2025-10-23 00:00:00+00:00,153226.6953346974
2025-10-24 00:00:00+00:00,153154.79610482746
2025-10-27 00:00:00+00:00,153167.71165267532
2025-10-28 00:00:00+00:00,153321.6206805815
2025-10-29 00:00:00+00:00,153251.19922253408
2025-10-30 00:00:00+00:00,153666.41021749188
2025-10-31 00:00:00+00:00,153596.9532871928
2025-11-03 00:00:00+00:00,153589.3033073646
2025-11-04 00:00:00+00:00,153594.60105496287
2025-11-05 00:00:00+00:00,153582.08866475098
2025-11-06 00:00:00+00:00,153553.07911704175
2025-11-07 00:00:00+00:00,153482.32367655652
2025-11-10 00:00:00+00:00,153407.68581352197
2025-11-11 00:00:00+00:00,153367.20661960074
2025-11-12 00:00:00+00:00,153523.4995497804
2025-11-13 00:00:00+00:00,153452.7024941239
2025-11-14 00:00:00+00:00,153388.07581159167
2025-11-17 00:00:00+00:00,153334.85232500243
2025-11-18 00:00:00+00:00,153366.0406238193
2025-11-19 00:00:00+00:00,153380.677901848
2025-11-20 00:00:00+00:00,153407.2500648135
2025-11-21 00:00:00+00:00,153361.51660622918
2025-11-24 00:00:00+00:00,153471.06888084096
2025-11-25 00:00:00+00:00,153505.78885346864
2025-11-26 00:00:00+00:00,153610.86073334722
2025-11-27 00:00:00+00:00,153608.52153991
2025-11-28 00:00:00+00:00,153664.5032971275
2025-12-01 00:00:00+00:00,153651.55736721194
2025-12-02 00:00:00+00:00,153678.3694505495
2025-12-03 00:00:00+00:00,153632.7934641976
2025-12-04 00:00:00+00:00,153586.66797332853
2025-12-05 00:00:00+00:00,153717.60724182986
2025-12-08 00:00:00+00:00,153729.34712482555
2025-12-09 00:00:00+00:00,153664.59520441684
2025-12-10 00:00:00+00:00,153671.9925687277
2025-12-11 00:00:00+00:00,153615.09565335463
2025-12-12 00:00:00+00:00,153573.7539581433
2025-12-15 00:00:00+00:00,153526.1271719898
2025-12-16 00:00:00+00:00,153642.69934238915
2025-12-17 00:00:00+00:00,153638.77006112266
2025-12-18 00:00:00+00:00,153835.72023521803
2025-12-19 00:00:00+00:00,153802.43523201096
2025-12-22 00:00:00+00:00,153847.73280797485
2025-12-23 00:00:00+00:00,153817.15860680604
2025-12-24 00:00:00+00:00,153773.42871627028
2025-12-25 00:00:00+00:00,153701.05743000394
2025-12-26 00:00:00+00:00,153669.90901554291
2025-12-29 00:00:00+00:00,153891.2784312018
2025-12-30 00:00:00+00:00,153924.0874896034
2025-12-31 00:00:00+00:00,153944.58659588223
