symbol,trading_date_london,entry_time_utc,exit_time_utc,side,entry_price,exit_price,units,standard_lots,initial_risk_usd,pnl_usd,return_on_starting_day_equity,exit_reason,ending_equity_usd
BTCUSDT,2022-01-24,2022-01-24T08:46:00+00:00,2022-01-24T08:46:00+00:00,short,34811.87,34985.929350000006,0.42983982742511895,,74.81764096572839,-74.81764096572974,-0.0005000000000000091,initial_stop_same_bar,149560.46429049104
BTCUSDT,2022-01-25,2022-01-25T08:02:00+00:00,2022-01-25T08:06:00+00:00,long,36106.0,36113.1,0.4142260684941313,,74.78023214524552,2.9410050863077295,1.966432171937779e-05,trailing_stop,149563.40529557734
BTCUSDT,2022-01-26,2022-01-26T08:05:00+00:00,2022-01-26T08:47:00+00:00,long,37400.0,37513.17,0.3999021531967309,,74.78170264778868,45.256926677273334,0.0003025935828876959,trailing_stop,149608.6622222546
BTCUSDT,2022-01-27,2022-01-27T08:32:00+00:00,2022-01-27T08:37:00+00:00,short,36079.57,35996.197850000004,0.4146630966562368,,74.80433111112731,34.571353893886446,0.00023107855775441778,trailing_stop,149643.2335761485
BTCUSDT,2022-01-28,2022-01-28T08:00:00+00:00,2022-01-28T08:27:00+00:00,short,36777.77,36613.508850000006,0.4068850111797113,,74.82161678807425,66.83539985413864,0.0004466316201335513,trailing_stop,149710.06897600263
BTCUSDT,2022-01-31,2022-01-31T08:16:00+00:00,2022-01-31T11:25:00+00:00,long,37196.91,37164.01545,0.40247985377280704,,74.85503448800132,-13.239393673924113,-8.843355536791774e-05,trailing_stop,149696.8295823287
BTCUSDT,2022-02-01,2022-02-01T08:02:00+00:00,2022-02-01T09:18:00+00:00,long,38462.69,38907.68655,0.389200104262933,,74.84841479116436,173.192703656644,0.0011569563907256517,trailing_stop,149870.02228598535
BTCUSDT,2022-02-02,2022-02-02T08:06:00+00:00,2022-02-02T10:19:00+00:00,long,38388.46,38372.9277,0.39040384085734453,,74.93501114299268,-6.063869577348119,-4.046085724720122e-05,trailing_stop,149863.95841640802
BTCUSDT,2022-02-03,2022-02-03T08:13:00+00:00,2022-02-03T09:18:00+00:00,long,37093.03,36921.44485,0.40402188340075756,,74.93197920820401,-69.32415546660108,-0.0004625805710668527,trailing_stop,149794.6342609414
BTCUSDT,2022-02-04,2022-02-04T08:08:00+00:00,2022-02-04T08:35:00+00:00,long,38006.92,37857.945400000004,0.3941246337796944,,74.89731713047071,-58.71455966747414,-0.0003919670417913215,trailing_stop,149735.91970127393
BTCUSDT,2022-02-07,2022-02-07T08:19:00+00:00,2022-02-07T09:58:00+00:00,short,42551.96,42446.849799999996,0.35188959498287253,,74.86795985063696,36.98718570656972,0.00024701611864648025,trailing_stop,149772.9068869805
BTCUSDT,2022-02-08,2022-02-08T08:06:00+00:00,2022-02-08T08:20:00+00:00,short,44604.48,44189.462400000004,0.3357799640013301,,74.88645344349025,139.35459478791816,0.0009304392742612384,trailing_stop,149912.26148176842
BTCUSDT,2022-02-09,2022-02-09T08:02:00+00:00,2022-02-09T08:05:00+00:00,long,43918.52,43719.4074,0.3413417881152836,,74.95613074088422,-67.96545092028335,-0.0004533681918243156,trailing_stop,149844.29603084814
BTCUSDT,2022-02-10,2022-02-10T08:02:00+00:00,2022-02-10T10:52:00+00:00,long,44131.6,44538.892,0.3395396859185893,,74.92214801542407,138.2917977571545,0.0009229033164444555,trailing_stop,149982.5878286053
BTCUSDT,2022-02-11,2022-02-11T08:04:00+00:00,2022-02-11T08:34:00+00:00,long,43416.22,43338.838899999995,0.3454528925562964,,74.99129391430264,-26.731524824190092,-0.00017823085473587052,trailing_stop,149955.8563037811
BTCUSDT,2022-02-14,2022-02-14T08:06:00+00:00,2022-02-14T08:27:00+00:00,long,42368.21,42203.15895,0.35393484006943204,,74.97792815189055,-58.41731698504249,-0.00038956342503023344,trailing_stop,149897.43898679604
BTCUSDT,2022-02-15,2022-02-15T08:02:00+00:00,2022-02-15T08:44:00+00:00,long,43777.0,43980.104999999996,0.34241140093381467,,74.94871949339802,69.54546758666103,0.0004639536743038489,trailing_stop,149966.9844543827
BTCUSDT,2022-02-16,2022-02-16T08:00:00+00:00,2022-02-16T09:09:00+00:00,long,44191.04,44106.594800000006,0.3393606134962714,,74.98349222719135,-28.657374878813524,-0.0001910912257326251,trailing_stop,149938.32707950388
BTCUSDT,2022-02-17,2022-02-17T08:00:00+00:00,2022-02-17T08:26:00+00:00,long,43950.0,43802.61,0.3411566031388029,,74.96916353975195,-50.28307173662796,-0.00033535836177474266,trailing_stop,149888.04400776725
BTCUSDT,2022-02-18,2022-02-18T08:37:00+00:00,2022-02-18T10:05:00+00:00,long,40756.64,40756.0968,0.3677634957341117,,74.94402200388363,-0.19976913088279516,-1.3327889639579463e-06,trailing_stop,149887.84423863637
BTCUSDT,2022-02-21,2022-02-21T08:03:00+00:00,2022-02-21T08:35:00+00:00,long,39320.69,39165.54655,0.38119332147690277,,74.94392211931819,-59.13964701088702,-0.00039455932741771116,trailing_stop,149828.7045916255
BTCUSDT,2022-02-22,2022-02-22T08:12:00+00:00,2022-02-22T09:38:00+00:00,long,36945.58,37134.4421,0.4055389158638882,,74.91435229581275,76.59093128177662,0.0005111899718450719,trailing_stop,149905.29552290725
BTCUSDT,2022-02-23,2022-02-23T08:13:00+00:00,2022-02-23T08:48:00+00:00,long,38213.11,38597.92445,0.3922876089460064,,74.95264776145363,150.95794047837177,0.0010070220665106767,trailing_stop,150056.25346338563
BTCUSDT,2022-02-24,2022-02-24T08:06:00+00:00,2022-02-24T08:10:00+00:00,long,35515.83,35707.42085,0.4225052700820609,,75.02812673169281,80.94814382450183,0.0005394519852133555,trailing_stop,150137.20160721013
BTCUSDT,2022-02-25,2022-02-25T08:07:00+00:00,2022-02-25T08:18:00+00:00,short,38368.97,38323.95485,0.39129849356709373,,75.06860080360507,17.61436038269647,0.00011732175765989878,trailing_stop,150154.81596759282
BTCUSDT,2022-02-28,2022-02-28T08:07:00+00:00,2022-02-28T08:11:00+00:00,long,38478.28,38480.5686,0.3902326610430425,,75.0774079837964,0.8930864680630526,5.947771054215158e-06,trailing_stop,150155.7090540609
BTCUSDT,2022-03-01,2022-03-01T08:22:00+00:00,2022-03-01T08:24:00+00:00,long,43532.44,43417.06,0.3449283087602278,,75.07785452703045,-39.79782826475669,-0.00026504372371501496,trailing_stop,150115.91122579612
BTCUSDT,2022-03-02,2022-03-02T08:00:00+00:00,2022-03-02T08:06:00+00:00,long,43987.03,43828.63485,0.3412731235225387,,75.05795561289807,-54.0560075913199,-0.00036009512349434973,trailing_stop,150061.85521820482
BTCUSDT,2022-03-03,2022-03-03T08:14:00+00:00,2022-03-03T08:33:00+00:00,long,43594.95,43403.24525,0.3442184363514692,,75.0309276091024,-65.98830928614834,-0.00043974072685023645,trailing_stop,149995.86690891866
BTCUSDT,2022-03-04,2022-03-04T08:06:00+00:00,2022-03-04T08:18:00+00:00,long,41475.0,41566.745,0.36165368754410765,,74.99793345445933,33.1799175637351,0.00022120554550934926,trailing_stop,150029.0468264824
BTCUSDT,2022-03-07,2022-03-07T08:04:00+00:00,2022-03-07T08:09:00+00:00,short,37787.42,37970.4371,0.39703437500226907,,75.0145234132412,-72.6640799132296,-0.00048433341043131446,trailing_stop,149956.38274656917
BTCUSDT,2022-03-08,2022-03-08T08:17:00+00:00,2022-03-08T08:36:00+00:00,long,38758.88,38926.2056,0.3868955520556042,,74.97819137328459,64.73753038503666,0.00043170906899271536,trailing_stop,150021.1202769542
BTCUSDT,2022-03-09,2022-03-09T08:01:00+00:00,2022-03-09T08:04:00+00:00,long,41812.33,41776.95834999999,0.3587963652753965,,75.0105601384771,-12.691219453796432,-8.459621838823197e-05,trailing_stop,150008.4290575004
BTCUSDT,2022-03-10,2022-03-10T08:02:00+00:00,2022-03-10T08:21:00+00:00,short,39127.98,39050.6399,0.3833789248959451,,75.00421452875021,29.650564389345366,0.00019765932205036209,trailing_stop,150038.07962188974
BTCUSDT,2022-03-11,2022-03-11T08:27:00+00:00,2022-03-11T08:39:00+00:00,short,39026.13,39051.96065,0.38445543952702904,,75.01903981094488,-9.930733899020204,-6.618808987722717e-05,trailing_stop,150028.1488879907
BTCUSDT,2022-03-14,2022-03-14T08:05:00+00:00,2022-03-14T08:15:00+00:00,long,39184.66,39043.496699999996,0.3828746986396991,,75.01407444399536,-54.04785594648828,-0.00036025143512794915,trailing_stop,149974.10103204421
BTCUSDT,2022-03-15,2022-03-15T09:07:00+00:00,2022-03-15T09:16:00+00:00,short,38321.7,38491.618500000004,0.39135555320365284,,74.98705051602211,-66.49854856703764,-0.0004434002144998971,trailing_stop,149907.60248347718
BTCUSDT,2022-03-16,2022-03-16T08:02:00+00:00,2022-03-16T08:11:00+00:00,long,39676.65,39701.61675,0.37782323478286894,,74.95380124173859,9.43301824701504,6.292554941004242e-05,trailing_stop,149917.0355017242
BTCUSDT,2022-03-17,2022-03-17T08:25:00+00:00,2022-03-17T10:00:00+00:00,long,40878.18,40695.5291,0.3667409740397547,,74.9585177508621,-66.98556897523804,-0.00044681759315116416,trailing_stop,149850.04993274895
BTCUSDT,2022-03-18,2022-03-18T08:00:00+00:00,2022-03-18T08:20:00+00:00,short,40552.74,40702.7637,0.36951892753177457,,74.92502496637448,-55.43659672835061,-0.00036994713550799575,trailing_stop,149794.61333602061
BTCUSDT,2022-03-21,2022-03-21T08:01:00+00:00,2022-03-21T08:58:00+00:00,long,41136.17,41150.49915,0.3641433155688063,,74.89730666801032,5.217864190284592,3.483345678512373e-05,trailing_stop,149799.8312002109
BTCUSDT,2022-03-22,2022-03-22T08:01:00+00:00,2022-03-22T08:07:00+00:00,short,42176.29,42296.62145,0.35517545805999273,,74.89991560010546,-42.73877787277235,-0.00028530591476869555,trailing_stop,149757.09242233812
BTCUSDT,2022-03-23,2022-03-23T08:03:00+00:00,2022-03-23T08:23:00+00:00,short,42033.1,42191.035500000005,0.3562837202641207,,74.87854621116907,-56.26984750177648,-0.00037574078523831665,trailing_stop,149700.82257483635
BTCUSDT,2022-03-24,2022-03-24T08:38:00+00:00,2022-03-24T09:35:00+00:00,long,43157.52,42962.0824,0.34687077147814876,,74.85041128741817,-67.79159108783698,-0.00045284715155087106,trailing_stop,149633.0309837485
BTCUSDT,2022-03-25,2022-03-25T08:00:00+00:00,2022-03-25T08:14:00+00:00,short,43901.1,43798.5055,0.3408411884525639,,74.81651549187426,34.96843130869631,0.00023369459990751773,trailing_stop,149667.9994150572
BTCUSDT,2022-03-28,2022-03-28T07:07:00+00:00,2022-03-28T07:20:00+00:00,long,46980.01,46965.09995,0.3185780492917246,,74.83399970752859,-4.75001464384163,-3.1737008995950806e-05,trailing_stop,149663.24940041333
BTCUSDT,2022-03-29,2022-03-29T07:05:00+00:00,2022-03-29T08:48:00+00:00,short,47520.0,47572.29,0.31494791540491024,,74.83162470020667,-16.468626496523033,-0.00011003787878788064,trailing_stop,149646.7807739168
BTCUSDT,2022-03-30,2022-03-30T07:01:00+00:00,2022-03-30T08:36:00+00:00,short,47349.92,47427.6096,0.31604442156167706,,74.82339038695841,-24.553364693359697,-0.00016407546200712732,trailing_stop,149622.22740922344
BTCUSDT,2022-03-31,2022-03-31T07:30:00+00:00,2022-03-31T08:46:00+00:00,short,47077.85,47235.38925,0.31781873515724157,,74.81111370461173,-50.068925172620986,-0.000334635608890384,trailing_stop,149572.15848405083
BTCUSDT,2022-04-01,2022-04-01T07:04:00+00:00,2022-04-01T08:53:00+00:00,long,44848.44,45099.6678,0.33350582201755696,,74.78607924202542,83.78593395266259,0.0005601706547652506,trailing_stop,149655.9444180035
BTCUSDT,2022-04-04,2022-04-04T07:05:00+00:00,2022-04-04T10:48:00+00:00,short,46162.63,46017.81315,0.32419284693702133,,74.82797220900174,46.94858688595016,0.00031371013739900784,trailing_stop,149702.89300488945
BTCUSDT,2022-04-05,2022-04-05T07:31:00+00:00,2022-04-05T12:40:00+00:00,long,46676.46,46966.6177,0.32072460723218826,,74.85144650244473,93.0607143678962,0.0006216360452356571,trailing_stop,149795.95371925735
BTCUSDT,2022-04-06,2022-04-06T07:00:00+00:00,2022-04-06T07:58:00+00:00,long,45482.5,45279.7275,0.3293485488248389,,74.89797685962867,-66.78282861658435,-0.00044582531742977876,trailing_stop,149729.17089064076
BTCUSDT,2022-04-07,2022-04-07T07:23:00+00:00,2022-04-07T09:27:00+00:00,long,43497.63,43335.65185,0.3442237448123973,,74.86458544532039,-55.75672537078262,-0.00037238385171788757,trailing_stop,149673.41416526996
BTCUSDT,2022-04-08,2022-04-08T07:23:00+00:00,2022-04-08T07:37:00+00:00,long,43638.59,43421.79705,0.3429840747954276,,74.83670708263499,-74.35652937791984,-0.0004967918303501454,trailing_stop,149599.05763589204
BTCUSDT,2022-04-11,2022-04-11T07:28:00+00:00,2022-04-11T08:35:00+00:00,long,42340.09,42138.589550000004,0.35332720746671076,,74.79952881794603,-71.19559130178284,-0.0004759093568294075,trailing_stop,149527.86204459026
BTCUSDT,2022-04-12,2022-04-12T07:25:00+00:00,2022-04-12T08:23:00+00:00,long,40120.0,40144.0,0.3727015504600954,,74.76393102229514,8.94483721104229,5.982053838484547e-05,trailing_stop,149536.8068818013
BTCUSDT,2022-04-13,2022-04-13T07:17:00+00:00,2022-04-13T08:15:00+00:00,long,40143.75,40025.35125,0.37250333335027574,,74.76840344090066,-44.10392903950607,-0.0002949369453526397,trailing_stop,149492.7029527618
BTCUSDT,2022-04-14,2022-04-14T07:09:00+00:00,2022-04-14T09:40:00+00:00,short,41161.12,41179.3156,0.36318910406898985,,74.74635147638091,-6.608443661997386,-4.420579420579202e-05,trailing_stop,149486.0945090998
BTCUSDT,2022-04-15,2022-04-15T07:23:00+00:00,2022-04-15T07:44:00+00:00,short,39967.72,40153.0386,0.3740170680466632,,74.74304725454991,-69.31231942651186,-0.00046367068224056483,trailing_stop,149416.7821896733
BTCUSDT,2022-04-18,2022-04-18T07:23:00+00:00,2022-04-18T08:01:00+00:00,short,38911.5,38986.287500000006,0.38399131924925356,,74.70839109483666,-28.717750788355787,-0.00019219896431647666,trailing_stop,149388.06443888496
BTCUSDT,2022-04-19,2022-04-19T07:13:00+00:00,2022-04-19T08:11:00+00:00,short,40702.61,40774.51305,0.3670233049892499,,74.69403221944248,-26.39009504980758,-0.00017665464204875508,trailing_stop,149361.67434383516
BTCUSDT,2022-04-20,2022-04-20T07:00:00+00:00,2022-04-20T07:16:00+00:00,long,41472.34,41424.1083,0.36014768962598964,,74.68083717191757,-17.370535321732632,-0.00011629847749125474,trailing_stop,149344.30380851342
BTCUSDT,2022-04-21,2022-04-21T07:21:00+00:00,2022-04-21T08:06:00+00:00,long,41600.0,41779.01,0.3590007303089265,,74.67215190425671,64.26472073260166,0.0004303125000000049,trailing_stop,149408.56852924603
BTCUSDT,2022-04-22,2022-04-22T07:20:00+00:00,2022-04-22T07:40:00+00:00,short,40625.94,40496.1297,0.3677664283687861,,74.70428426462301,47.73987039648234,0.0003195256528218292,trailing_stop,149456.3083996425
BTCUSDT,2022-04-25,2022-04-25T07:01:00+00:00,2022-04-25T07:04:00+00:00,short,38590.0,38392.95,0.3872928437409756,,74.72815419982125,76.31605485916037,0.0005106245141228373,trailing_stop,149532.62445450167
BTCUSDT,2022-04-26,2022-04-26T07:06:00+00:00,2022-04-26T07:12:00+00:00,short,40435.72,40577.1886,0.3698032938562777,,74.76631222725084,-52.315554257236265,-0.0003498604699013648,trailing_stop,149480.30890024442
BTCUSDT,2022-04-27,2022-04-27T07:01:00+00:00,2022-04-27T08:29:00+00:00,long,38703.98,39028.1301,0.3862143089683397,,74.7401544501222,125.19140687351779,0.0008375110259978403,trailing_stop,149605.50030711794
BTCUSDT,2022-04-28,2022-04-28T07:12:00+00:00,2022-04-28T07:50:00+00:00,long,39436.93,39462.81535,0.3793538196485323,,74.80275015355897,9.819706395437935,6.56373353605284e-05,trailing_stop,149615.32001351338
BTCUSDT,2022-04-29,2022-04-29T07:34:00+00:00,2022-04-29T08:34:00+00:00,long,39574.05,39436.24975,0.3780642113039059,,74.80766000675669,-52.09734283373115,-0.00034820861145119146,trailing_stop,149563.22267067965
BTCUSDT,2022-05-02,2022-05-02T07:00:00+00:00,2022-05-02T09:25:00+00:00,short,38923.56,38976.9078,0.3842485699424196,,74.78161133533983,-20.49881585957544,-0.00013705786418303774,trailing_stop,149542.72385482007
BTCUSDT,2022-05-03,2022-05-03T07:01:00+00:00,2022-05-03T08:02:00+00:00,short,38443.66,38612.7483,0.3889919010178013,,74.77136192741004,-65.77397925686665,-0.0004398340324516339,trailing_stop,149476.9498755632
BTCUSDT,2022-05-04,2022-05-04T07:00:00+00:00,2022-05-04T08:39:00+00:00,long,38436.74,38907.8163,0.38889081091571037,,74.7384749377816,183.1972443101727,0.0012255885904996122,trailing_stop,149660.14711987338
BTCUSDT,2022-05-05,2022-05-05T07:01:00+00:00,2022-05-05T10:40:00+00:00,short,39534.02,39604.8401,0.37856040726410667,,74.8300735599367,-26.80968589848645,-0.00017913710773658856,trailing_stop,149633.3374339749
BTCUSDT,2022-05-06,2022-05-06T07:00:00+00:00,2022-05-06T07:49:00+00:00,short,36393.12,36014.975600000005,0.4111583107850464,,74.81666871698745,155.47721273682382,0.001039054634502338,trailing_stop,149788.81464671172
BTCUSDT,2022-05-09,2022-05-09T07:00:00+00:00,2022-05-09T07:20:00+00:00,long,33593.27,33581.483649999995,0.44588935416740244,,74.89440732335586,-5.255407989491914,-3.5085450151182463e-05,trailing_stop,149783.55923872223
BTCUSDT,2022-05-10,2022-05-10T07:11:00+00:00,2022-05-10T07:15:00+00:00,short,31936.92,31978.3146,0.46899813519501016,,74.89177961936112,-19.4139902071449,-0.00012961362585998671,trailing_stop,149764.1452485151
BTCUSDT,2022-05-11,2022-05-11T07:07:00+00:00,2022-05-11T07:10:00+00:00,short,30351.09,30418.315450000002,0.493439099711131,,74.88207262425755,-33.1716655256765,-0.0002214927042159004,trailing_stop,149730.97358298942
BTCUSDT,2022-05-12,2022-05-12T07:16:00+00:00,2022-05-12T07:18:00+00:00,short,27000.03,26905.00015,0.5545585452423181,,74.86548679149472,52.69961537059514,0.0003519620163384967,trailing_stop,149783.67319836002
BTCUSDT,2022-05-13,2022-05-13T07:02:00+00:00,2022-05-13T07:10:00+00:00,short,30327.56,30370.8378,0.49388633044781716,,74.89183659918001,-21.374313831854465,-0.00014270122621140588,trailing_stop,149762.29888452817
BTCUSDT,2022-05-16,2022-05-16T07:07:00+00:00,2022-05-16T07:09:00+00:00,short,29376.2,29515.041,0.5098082763751887,,74.88114944226409,-70.78229090020774,-0.00047263090529067866,trailing_stop,149691.51659362795
BTCUSDT,2022-05-17,2022-05-17T07:00:00+00:00,2022-05-17T07:10:00+00:00,long,30544.8,30425.416,0.4900720142008721,,74.84575829681398,-58.50675734335603,-0.000390848851523003,trailing_stop,149633.0098362846
BTCUSDT,2022-05-18,2022-05-18T07:02:00+00:00,2022-05-18T07:06:00+00:00,short,29739.02,29831.665100000002,0.5031538020966548,,74.8165049181423,-46.61473431062558,-0.0003115270778929553,trailing_stop,149586.39510197396
BTCUSDT,2022-05-19,2022-05-19T07:35:00+00:00,2022-05-19T08:14:00+00:00,short,29140.02,29227.800099999997,0.5133366246899418,,74.79319755098699,-45.06074024894367,-0.0003012355516571242,trailing_stop,149541.33436172502
BTCUSDT,2022-05-20,2022-05-20T07:14:00+00:00,2022-05-20T08:03:00+00:00,long,30160.64,30211.3568,0.4958161841450481,,74.77066718086252,25.14621024804855,0.00016815558290540907,trailing_stop,149566.48057197308
BTCUSDT,2022-05-23,2022-05-23T07:27:00+00:00,2022-05-23T07:43:00+00:00,long,30655.0,30517.234999999997,0.4879023995171198,,74.78324028598654,-67.2158740694775,-0.00044940466481814724,trailing_stop,149499.2646979036
BTCUSDT,2022-05-24,2022-05-24T07:13:00+00:00,2022-05-24T08:37:00+00:00,long,29395.07,29285.54465,0.5085861836624427,,74.74963234895179,-55.70307977079326,-0.0003725976838973334,trailing_stop,149443.5616181328
BTCUSDT,2022-05-25,2022-05-25T07:10:00+00:00,2022-05-25T07:57:00+00:00,long,29835.42,29701.8429,0.5008931049676284,,74.7217808090664,-66.9078483715707,-0.0004477131543648408,trailing_stop,149376.65376976124
BTCUSDT,2022-05-26,2022-05-26T07:34:00+00:00,2022-05-26T08:15:00+00:00,long,29689.58,29598.4921,0.5031282145781828,,74.68832688488062,-45.8288924966772,-0.00030680090455978924,trailing_stop,149330.82487726456
BTCUSDT,2022-05-27,2022-05-27T07:17:00+00:00,2022-05-27T07:40:00+00:00,long,29039.0,29068.805,0.5142423116404304,,74.66541243863229,15.32699209844318,0.00010263783188126416,trailing_stop,149346.151869363
BTCUSDT,2022-05-30,2022-05-30T07:35:00+00:00,2022-05-30T08:20:00+00:00,short,30555.04,30694.9152,0.4887774713087039,,74.6730759346815,-68.36784655479853,-0.0004577811058339265,trailing_stop,149277.78402280822
BTCUSDT,2022-05-31,2022-05-31T07:28:00+00:00,2022-05-31T09:10:00+00:00,long,31584.43,31568.25785,0.4726309261329339,,74.63889201140411,-7.643458232060023,-5.120291865326843e-05,trailing_stop,149270.14056457617
BTCUSDT,2022-06-01,2022-06-01T07:01:00+00:00,2022-06-01T08:32:00+00:00,short,31568.69,31607.84345,0.4728423655355233,,74.63507028228808,-18.513409916877595,-0.00012402621078037008,trailing_stop,149251.6271546593
BTCUSDT,2022-06-02,2022-06-02T07:03:00+00:00,2022-06-02T07:33:00+00:00,long,29951.73,29973.59135,0.4983072001338798,,74.62581357732965,10.893668109646404,7.29886053326443e-05,trailing_stop,149262.52082276894
BTCUSDT,2022-06-03,2022-06-03T07:00:00+00:00,2022-06-03T07:15:00+00:00,short,30363.07,30434.10535,0.4915923219317709,,74.63126041138447,-34.920432645736966,-0.00023395312134116188,trailing_stop,149227.6003901232
BTCUSDT,2022-06-06,2022-06-06T07:34:00+00:00,2022-06-06T08:02:00+00:00,short,31234.93,31352.914650000002,0.47775871561141064,,74.6138001950616,-56.368194845862845,-0.00037773303798024243,trailing_stop,149171.23219527735
BTCUSDT,2022-06-07,2022-06-07T07:14:00+00:00,2022-06-07T09:14:00+00:00,long,29548.5,29585.8875,0.504835210570003,,74.58561609763868,18.874526435186354,0.00012652926544494888,trailing_stop,149190.10672171254
BTCUSDT,2022-06-08,2022-06-08T07:08:00+00:00,2022-06-08T07:42:00+00:00,short,30352.58,30466.212900000002,0.4915236422133227,,74.59505336085627,-55.85325688326253,-0.0003743764121534332,trailing_stop,149134.25346482926
BTCUSDT,2022-06-09,2022-06-09T07:03:00+00:00,2022-06-09T08:08:00+00:00,long,30350.0,30417.25,0.4913813952712661,,74.56712673241464,33.04539883199265,0.00022158154859967054,trailing_stop,149167.29886366124
BTCUSDT,2022-06-10,2022-06-10T07:24:00+00:00,2022-06-10T09:23:00+00:00,short,30073.04,30051.3652,0.49601669423397576,,74.58364943183062,10.751062644182918,7.207385751490598e-05,trailing_stop,149178.04992630542
BTCUSDT,2022-06-13,2022-06-13T07:30:00+00:00,2022-06-13T07:42:00+00:00,short,25159.68,24877.8884,0.5929250687063803,,74.58902496315271,167.08130379088112,0.001120012655168907,trailing_stop,149345.1312300963
BTCUSDT,2022-06-14,2022-06-14T07:10:00+00:00,2022-06-14T07:17:00+00:00,short,22323.78,22282.6189,0.6689957132264174,,74.67256561504816,27.536599451682235,0.00018438230443051102,trailing_stop,149372.66782954798
BTCUSDT,2022-06-15,2022-06-15T07:06:00+00:00,2022-06-15T07:08:00+00:00,long,21412.29,21338.648549999998,0.69760248824179,,74.686333914774,-51.37245875773533,-0.0003439214114884621,trailing_stop,149321.29537079023
BTCUSDT,2022-06-16,2022-06-16T07:34:00+00:00,2022-06-16T07:56:00+00:00,short,21712.0,21755.2,0.6877362535500655,,74.66064768539512,-29.71020615336333,-0.00019896831245394585,trailing_stop,149291.58516463687
BTCUSDT,2022-06-17,2022-06-17T07:01:00+00:00,2022-06-17T07:03:00+00:00,long,20994.28,20890.0286,0.7111060020378734,,74.64579258231844,-74.1337962608493,-0.0004965704944394253,trailing_stop,149217.45136837603
BTCUSDT,2022-06-20,2022-06-20T07:23:00+00:00,2022-06-20T07:51:00+00:00,short,19925.0,19975.635,0.7488956153996288,,74.60872568418802,-37.920329485759005,-0.00025412797992470967,trailing_stop,149179.53103889027
BTCUSDT,2022-06-21,2022-06-21T07:00:00+00:00,2022-06-21T07:02:00+00:00,long,21202.0,21141.67,0.7036106548386486,,74.58976551944514,-42.4488308064169,-0.0002845486274879811,trailing_stop,149137.08220808386
BTCUSDT,2022-06-22,2022-06-22T08:11:00+00:00,2022-06-22T08:39:00+00:00,long,20249.71,20148.75145,0.7364899655752298,,74.56854110404193,-74.35495901402466,-0.0004985678807252024,trailing_stop,149062.72724906984
BTCUSDT,2022-06-23,2022-06-23T07:33:00+00:00,2022-06-23T08:03:00+00:00,short,20472.92,20527.3446,0.7280970533224858,,74.53136362453492,-39.62639088825649,-0.00026583701787533044,trailing_stop,149023.10085818157
BTCUSDT,2022-06-24,2022-06-24T07:14:00+00:00,2022-06-24T07:28:00+00:00,short,20780.59,20840.62295,0.7171264187310445,,74.51155042909079,-43.05121443936037,-0.00028888953586014984,trailing_stop,148980.0496437422
BTCUSDT,2022-06-27,2022-06-27T07:00:00+00:00,2022-06-27T08:45:00+00:00,long,21278.5,21402.6075,0.7001435704760308,,74.4900248218711,86.89306817285278,0.0005832530488521196,trailing_stop,149066.94271191506
BTCUSDT,2022-06-28,2022-06-28T07:02:00+00:00,2022-06-28T09:40:00+00:00,long,20900.0,21107.6,0.7132389603440912,,74.53347135595753,148.0684081674323,0.0009933014354066916,trailing_stop,149215.0111200825
BTCUSDT,2022-06-29,2022-06-29T08:04:00+00:00,2022-06-29T08:36:00+00:00,long,20133.1,20048.3345,0.7411427505952014,,74.60750556004125,-62.82333582557584,-0.0004210255747996965,trailing_stop,149152.1877842569
BTCUSDT,2022-06-30,2022-06-30T07:14:00+00:00,2022-06-30T07:21:00+00:00,short,19355.0,19406.775,0.7706132151085348,,74.57609389212845,-39.89849921224551,-0.0002675019374838618,trailing_stop,149112.28928504465
BTCUSDT,2022-07-01,2022-07-01T07:01:00+00:00,2022-07-01T07:17:00+00:00,short,19361.55,19433.80775,0.7701464463591223,,74.55614464252233,-55.64904938440639,-0.0003732023004356607,trailing_stop,149056.64023566025
BTCUSDT,2022-07-04,2022-07-04T08:12:00+00:00,2022-07-04T11:19:00+00:00,long,19140.54,19497.5373,0.7787483542034876,,74.52832011783012,278.011059830088,0.0018651370337513938,trailing_stop,149334.65129549033
BTCUSDT,2022-07-05,2022-07-05T07:08:00+00:00,2022-07-05T08:55:00+00:00,short,20293.34,19904.3367,0.7358801030066531,,74.66732564774517,286.2597884739282,0.001916901308508113,trailing_stop,149620.91108396425
BTCUSDT,2022-07-06,2022-07-06T07:00:00+00:00,2022-07-06T07:36:00+00:00,long,20100.0,20143.33,0.7443826422087774,,74.81045554198212,32.254099886907625,0.00021557213930349127,trailing_stop,149653.16518385115
BTCUSDT,2022-07-07,2022-07-07T07:05:00+00:00,2022-07-07T09:05:00+00:00,long,20369.29,20476.933549999998,0.7346999585348882,,74.82658259192557,79.085711721546,0.0005284600003240027,trailing_stop,149732.25089557268
BTCUSDT,2022-07-08,2022-07-08T07:10:00+00:00,2022-07-08T07:22:00+00:00,short,21760.99,21819.364950000003,0.688076465710304,,74.86612544778635,-40.16642928201658,-0.00026825502883830773,trailing_stop,149692.08446629066
BTCUSDT,2022-07-11,2022-07-11T07:17:00+00:00,2022-07-11T09:47:00+00:00,long,20463.9,20524.460499999997,0.7314934321722186,,74.84604223314533,44.29960799906269,0.00029593821314605694,trailing_stop,149736.38407428973
